id_category;title;description;image;total_interest;total_post;total_like;total_trivia;flag;status;date_created;date_updated;id_category_up;private;group;latitude;location;id_owner;fun;subscribe_fcm;lat;lng;country
98;Gym Clubs; Salles de sport;https://hobbies.fboys.app/upload/assets/categs/gymClub.jpg;6;0;0;0;1;1;09/03/2022 13:00;24/03/2022 14:03;0;0;0;;;8;0;;0.0;0.0;FR
99;Voyage;Voyager;https://hobbies.fboys.app/upload/assets/categs/travel.jpg;48;5;0;0;1;1;09/03/2022 13:04;24/03/2022 10:39;0;0;0;;;9;0;;0.0;0.0;FR
100;Travail;Groupes au travail;https://hobbies.fboys.app/upload/assets/categs/work.jpg;6;0;0;0;1;1;09/03/2022 13:12;09/03/2022 13:12;0;0;0;;;8;0;;0.0;0.0;FR
101;Loisirs;Divertissements.;https://hobbies.fboys.app/upload/assets/categs/entertainement.jpg;7;0;0;0;1;1;09/03/2022 13:16;24/03/2022 14:21;0;0;0;;;8;0;;0.0;0.0;FR
102;Wellness;Bien-être;https://hobbies.fboys.app/upload/assets/categs/wellness.PNG;5;0;0;0;1;1;09/03/2022 13:23;10/04/2022 10:26;0;0;0;;;8;0;;0.0;0.0;FR
103;Milieu;Le milieu;https://hobbies.fboys.app/upload/assets/categs/meetup.jpg;9;2;0;0;1;1;09/03/2022 13:24;23/03/2022 16:07;0;0;0;;;8;1;;0.0;0.0;FR
109;Musicals;Comédies musicales;https://hobbies.fboys.app/upload/assets/categs/musicals.png;2;0;0;0;1;1;09/03/2022 14:36;09/03/2022 14:36;101;0;1;;;8;0;;0.0;0.0;FR
110;Sauna;Sauna;https://hobbies.fboys.app/upload/assets/categs/sauna.jpg;20;0;0;0;1;1;09/03/2022 14:38;09/03/2022 14:38;103;0;1;;;8;1;;0.0;0.0;FR
111;Cinéma;Cinéma;https://hobbies.fboys.app/upload/assets/categs/cinema.jpg;3;0;0;0;1;1;09/03/2022 14:41;09/03/2022 14:41;101;0;1;;;8;0;;0.0;0.0;FR
112;Ballet;Ballet;https://hobbies.fboys.app/upload/assets/categs/ballet.png;6;1;0;0;1;1;09/03/2022 14:42;23/05/2022 16:10;101;0;1;;;8;0;;0.0;0.0;FR
113;Opéra;Opéra;https://hobbies.fboys.app/upload/assets/categs/opera.jpg;1;0;0;0;1;1;09/03/2022 14:43;23/05/2022 16:17;101;0;1;;;8;0;;0.0;0.0;FR
114;Cercles Forme 3è;Cercles de la Forme Paris Beauboug;https://hobbies.fboys.app/upload/post/7_20220309144944_4188.jpg;5;0;0;0;1;1;09/03/2022 14:50;23/03/2022 12:06;98;1;1;48.87555666666667,2.34201;Paris FR;344;0;;48.87339833;2.41198333;FR
117;Sports;Sports;https://hobbies.fboys.app/upload/assets/categs/sport.PNG;18;4;0;0;1;1;09/03/2022 22:44;23/05/2022 15:50;0;0;0;;;8;0;;0.0;0.0;FR
118;Divers;Autres groupes;https://hobbies.fboys.app/upload/assets/categs/buzz.jpg;2;0;0;0;1;1;09/03/2022 22:47;23/03/2022 12:05;0;0;0;;;8;0;;0.0;0.0;FR
119;Associations;Associations, militantisme et droits;https://hobbies.fboys.app/upload/assets/categs/associations.webp;3;0;0;0;1;1;09/03/2022 22:58;26/03/2022 11:38;0;0;0;;;8;0;;0.0;0.0;FR
120;Clubbing;Clubbing;https://hobbies.fboys.app/upload/assets/categs/clubbing.jpg;17;1;0;0;1;1;09/03/2022 23:31;23/03/2022 13:30;103;0;1;;;8;0;;0.0;0.0;FR
121;Bars;Prendre un verre.;https://hobbies.fboys.app/upload/assets/categs/bar.jpg;6;0;0;0;1;1;09/03/2022 23:33;23/03/2022 10:06;103;0;1;;;8;0;;0.0;0.0;FR
122;Concerts;Concerts de musique;https://hobbies.fboys.app/upload/assets/categs/concerts.jpg;9;3;0;0;1;1;09/03/2022 23:36;01/04/2022 15:11;101;0;1;;;8;0;;0.0;0.0;FR
123;Restos;Manger dehors;https://hobbies.fboys.app/upload/assets/categs/eat.jpg;5;1;0;0;1;1;09/03/2022 23:38;25/06/2022 10:53;101;0;1;;;8;0;;0.0;0.0;FR
124;Geek;Geek;https://hobbies.fboys.app/upload/assets/categs/geek.jpg;8;0;0;0;1;1;09/03/2022 23:39;09/03/2022 23:39;100;0;1;;;8;0;;0.0;0.0;FR
125;Poz;Positive;https://hobbies.fboys.app/upload/assets/categs/poz.jpg;3;0;0;0;1;1;09/03/2022 23:41;09/03/2022 23:41;119;0;1;;;8;0;;0.0;0.0;FR
127;Handicap;Handicap;https://hobbies.fboys.app/upload/assets/categs/handicap.jpg;3;1;0;0;1;1;09/03/2022 23:51;24/04/2022 22:32;119;0;1;;;8;0;;0.0;0.0;FR
129;Méditation;Méditation;https://hobbies.fboys.app/upload/assets/categs/meditation.jpg;4;1;0;0;1;1;10/03/2022 00:03;24/06/2022 14:23;102;0;1;;;8;0;;0.0;0.0;FR
130;Fêtes privées;Fêtes privées. ;https://hobbies.fboys.app/upload/assets/categs/party.jpg;99;9;7;0;1;1;10/03/2022 09:41;05/05/2022 01:20;0;0;0;;;1;1;;0.0;0.0;FR
131;Fetish; Fétiche;https://hobbies.fboys.app/upload/assets/categs/bdsm.jpg;8;1;0;0;1;1;10/03/2022 10:10;26/03/2022 11:38;0;0;0;;;1;1;;0.0;0.0;FR
132;Multiéthnique;Multiéthnique;https://hobbies.fboys.app/upload/assets/categs/multiethnic.PNG;6;0;0;0;1;1;10/03/2022 10:32;10/03/2022 10:44;131;0;0;;;1;1;;0.0;0.0;FR
133;Cruising;Cruising. ;https://hobbies.fboys.app/upload/assets/categs/cruising4.jpg;14;0;0;0;1;1;10/03/2022 10:36;26/03/2022 11:38;0;0;0;;;1;1;;0.0;0.0;FR
134;Pratiques;Mes pratiques;https://hobbies.fboys.app/upload/assets/categs/Proteccion.PNG;106;2;2;0;1;1;10/03/2022 10:44;01/05/2022 09:13;0;0;0;;;1;1;;0.0;0.0;FR
135;Couples;Couples;https://hobbies.fboys.app/upload/assets/categs/couple4.PNG;5;0;0;0;1;1;10/03/2022 10:55;24/03/2022 14:03;0;0;0;;;1;1;;0.0;0.0;FR
136;Morphologie;Physique. ;https://hobbies.fboys.app/upload/assets/categs/morphology.PNG;3;0;0;0;1;1;10/03/2022 11:07;22/03/2022 12:39;0;0;0;;;1;1;;0.0;0.0;FR
138;Chub;Et ceux qui les aiment;https://hobbies.fboys.app/upload/assets/categs/chub.jpg;3;0;0;0;1;1;10/03/2022 11:34;22/03/2022 12:40;136;0;1;;;1;1;;0.0;0.0;FR
139;Daddy;Et ceux qui les aiment;https://hobbies.fboys.app/upload/assets/categs/daddy.jpg;10;0;0;0;1;1;10/03/2022 11:37;22/03/2022 12:41;136;0;1;;;1;1;;0.0;0.0;FR
140;Ski;Ski.;https://hobbies.fboys.app/upload/assets/categs/ski.jpg;30;3;2;0;1;1;10/03/2022 12:05;09/06/2022 16:58;99;0;1;;;1;0;;0.0;0.0;FR
141;Raw;A poil.;https://hobbies.fboys.app/upload/assets/categs/raw.webp;20;0;0;0;1;1;22/03/2022 12:46;26/03/2022 11:37;134;0;1;;;1;1;;0.0;0.0;FR
142;Fist;Fist;https://hobbies.fboys.app/upload/assets/categs/fist.PNG;4;0;0;0;1;1;22/03/2022 12:47;26/03/2022 11:38;131;0;1;;;1;1;;0.0;0.0;FR
143;Safe;SSR;https://hobbies.fboys.app/upload/assets/categs/safe.jpg;20;0;0;0;1;1;22/03/2022 12:49;26/03/2022 14:21;134;0;1;;;1;1;;0.0;0.0;FR
144;Golden shower;Pluie dorée. ;https://hobbies.fboys.app/upload/assets/categs/golden_shower.jpg;2;0;0;0;1;1;22/03/2022 14:26;26/03/2022 11:37;131;0;1;;;1;1;;0.0;0.0;FR
146;Fetish;Fétichiste.;https://hobbies.fboys.app/upload/assets/categs/fetish.jpg;1;0;0;0;1;1;22/03/2022 14:30;22/03/2022 14:30;131;0;1;;;1;1;;0.0;0.0;FR
147;Domination;Domination-Soumission. ;https://hobbies.fboys.app/upload/assets/categs/domination2.jpg;14;0;0;0;1;1;22/03/2022 14:33;26/03/2022 11:37;131;0;1;;;1;1;;0.0;0.0;FR
148;Etrangers;Rencontrer des étrangers. ;https://hobbies.fboys.app/upload/assets/categs/international.jpg;3;0;0;0;1;1;22/03/2022 14:35;22/03/2022 14:38;132;0;1;;;1;1;;0.0;0.0;FR
149;Pieds;Pieds. ;https://hobbies.fboys.app/upload/assets/categs/feet.jpg;9;1;0;0;1;1;22/03/2022 14:37;03/04/2022 15:43;131;0;1;;;1;1;;0.0;0.0;FR
150;Bondage;Bondage;https://hobbies.fboys.app/upload/assets/categs/bondage.jpg;1;0;0;0;1;1;22/03/2022 14:42;26/03/2022 11:36;131;0;1;;;1;1;;0.0;0.0;FR
151;Pupplay;Pupplay;https://hobbies.fboys.app/upload/assets/categs/pupplay.png;4;0;0;0;1;1;22/03/2022 14:43;22/03/2022 14:43;131;0;1;;;1;1;;0.0;0.0;FR
153;Jeunes couples;Jeunes couples. ;https://hobbies.fboys.app/upload/assets/categs/young2.jpg;11;0;0;0;1;1;22/03/2022 14:55;26/03/2022 11:40;135;0;1;;;1;1;;0.0;0.0;FR
156;Dehors;A l'air libre;https://hobbies.fboys.app/upload/assets/categs/cruising_outdoor.jpg;55;1;2;0;1;1;22/03/2022 15:04;24/04/2022 02:21;133;0;1;;;1;1;;0.0;0.0;FR
157;Naturisme;Naturisme.;https://hobbies.fboys.app/upload/assets/categs/naturisme.jpg;25;0;0;0;1;1;22/03/2022 15:24;26/03/2022 11:37;133;0;1;;;1;1;;0.0;0.0;FR
158;Suceurs;Suceurs.;https://hobbies.fboys.app/upload/assets/categs/pompeur.PNG;18;0;0;0;1;1;22/03/2022 16:00;26/03/2022 11:35;134;0;1;;;1;1;;0.0;0.0;FR
159;Arabes;Et ceux qui les aiment. ;https://hobbies.fboys.app/upload/assets/categs/arabic3.jpg;26;1;1;0;1;1;22/03/2022 16:03;11/04/2022 12:53;132;0;1;;;1;1;;0.0;0.0;FR
160;Asiatiques;Et ceux qui les aiment. ;https://hobbies.fboys.app/upload/assets/categs/asian.jpg;2;0;0;0;1;1;22/03/2022 16:04;23/03/2022 10:11;132;0;1;;;1;1;;0.0;0.0;FR
161;Blacks; Et ceux qui les aiment. ;https://hobbies.fboys.app/upload/assets/categs/black.jpg;21;0;0;0;1;1;22/03/2022 16:07;26/03/2022 11:35;132;0;1;;;1;1;;0.0;0.0;FR
162;Latino;Et ceux qui les aiment. ;https://hobbies.fboys.app/upload/assets/categs/latin.jpg;7;0;0;0;1;1;22/03/2022 16:08;23/03/2022 10:10;132;0;1;;;1;1;;0.0;0.0;FR
163;Imberbes;Crevettes. Et ceux qui les aiment. ;https://hobbies.fboys.app/upload/assets/categs/twink.jpg;17;1;0;0;1;1;22/03/2022 16:14;27/04/2022 13:42;136;0;1;;;1;1;;0.0;0.0;FR
164;Bears;Ours.  Et ceux qui les aiment. ;https://hobbies.fboys.app/upload/assets/categs/bear.jpg;3;0;0;0;1;1;22/03/2022 16:17;23/03/2022 10:11;136;0;1;;;1;1;;0.0;0.0;FR
165;Poilus;Et ceux qui les aiment.;https://hobbies.fboys.app/upload/assets/categs/hairy.jpg;3;0;0;0;1;1;22/03/2022 16:18;26/03/2022 11:35;136;0;1;;;1;1;;0.0;0.0;FR
166;Musclés;Et ceux qui les aiment. ;https://hobbies.fboys.app/upload/assets/categs/muscle.jpg;16;0;0;0;1;1;22/03/2022 16:21;23/03/2022 10:10;136;0;1;;;1;1;;0.0;0.0;FR
167;Bottoms;Je suis passif.;https://hobbies.fboys.app/upload/assets/categs/powerbottom.gif;127;1;1;0;1;1;22/03/2022 16:27;30/04/2022 19:15;134;0;1;;;1;1;;0.0;0.0;FR
168;Tops;Je suis actif.;https://hobbies.fboys.app/upload/assets/categs/top.jpg;163;2;3;0;1;1;22/03/2022 16:30;02/05/2022 07:32;134;0;1;;;1;1;;0.0;0.0;FR
169;TZ Paris;Groupe de touzes en apparts privés.;https://hobbies.fboys.app/upload/assets/categs/tz_paris_short.jpg;82;1;11;0;1;1;22/03/2022 16:41;12/04/2022 23:01;130;1;1;48.873398333333334,2.4119833333333336;;391;1;;48.87339833;2.41198333;FR
170;TZ du soir;Touzes Afterwork sur les Champs-Elysées. Black, Beur, viril bienvenu;https://hobbies.fboys.app/upload/assets/categs/champs.jpg;66;5;6;0;1;1;22/03/2022 16:43;12/04/2022 22:55;130;1;1;48.873398333333334,2.4119833333333336;;391;1;;48.87339833;2.41198333;FR
171;Amis;Amis;https://hobbies.fboys.app/upload/assets/categs/friends.jpg;8;1;0;0;1;1;22/03/2022 16:58;24/03/2022 10:41;103;0;1;;;1;0;;0.0;0.0;FR
172;Relation;A la recherche du prince charmant. ;https://hobbies.fboys.app/upload/assets/categs/husband.jpg;12;1;0;0;1;1;22/03/2022 22:33;23/05/2022 16:31;135;0;1;;;1;0;;0.0;0.0;FR
173;XL;Et ceux qui les aiment;https://hobbies.fboys.app/upload/assets/categs/xl.jpg;8;0;0;0;1;1;23/03/2022 10:48;26/03/2022 11:34;136;0;1;;;1;1;;0.0;0.0;FR
174;Droits int;Droits pour nous et pour tout le monde!;https://hobbies.fboys.app/upload/assets/categs/international_rights.png;8;0;0;0;1;1;23/03/2022 11:15;23/03/2022 11:15;119;0;1;;;1;0;;0.0;0.0;FR
175;Yoga;Yoga;https://hobbies.fboys.app/upload/assets/categs/yoga.jpg;5;0;0;0;1;1;23/03/2022 11:24;23/03/2022 11:24;102;0;1;;;1;0;;0.0;0.0;FR
176;Tantra;Tantra;https://hobbies.fboys.app/upload/assets/categs/tantra.jpg;17;0;0;0;1;1;23/03/2022 11:37;26/03/2022 11:34;102;0;1;;;1;0;;0.0;0.0;FR
177;Jogging;Courir. ;https://hobbies.fboys.app/upload/assets/categs/run.PNG;11;0;0;0;1;1;23/03/2022 11:47;24/03/2022 10:41;117;0;1;;;1;0;;0.0;0.0;FR
180;Réligion;Réligions;https://hobbies.fboys.app/upload/assets/categs/spiritual.jpg;4;1;0;0;1;1;10/04/2022 10:01;24/06/2022 19:16;102;0;1;;;1;0;;0.0;0.0;FR
